Id,Weekly_Sales
31_81_2013-03-08,26857.7260096707
31_81_2013-03-15,27187.6313435412
31_81_2013-03-22,25185.4375764286
31_81_2013-03-29,24787.2567747241
31_81_2013-04-05,26605.7191205013
31_81_2013-04-12,26016.9881650463
31_81_2013-04-19,25257.5979973438
31_81_2013-04-26,24088.5858183915
31_81_2013-05-03,25639.9545218034
31_81_2013-05-10,26382.0807546558
31_81_2013-05-17,25921.2978844522
31_81_2013-05-24,25145.8693473379
31_81_2013-05-31,26148.0529500935
31_81_2013-06-07,27096.2402649574
31_81_2013-06-14,27078.5799556594
31_81_2013-06-21,24836.9344443891
31_81_2013-06-28,24709.9019656259
31_81_2013-07-05,27593.964555912
31_81_2013-07-12,26388.9590742228
31_81_2013-07-19,25271.5379899215
31_81_2013-07-26,24223.3302073343
31_82_2012-11-02,19141.3249263758
31_82_2012-11-09,19229.1296247259
31_82_2012-11-16,18987.5229580333
31_82_2012-11-23,22611.0090390636
31_82_2012-11-30,21070.2059152552
31_82_2012-12-07,24674.0899541134
31_82_2012-12-14,32649.5210589741
31_82_2012-12-21,56585.934964591
31_82_2012-12-28,46571.0074468081
31_82_2013-01-04,22711.2461291995
31_82_2013-01-11,21358.3436567697
31_82_2013-01-18,20778.7495551983
31_82_2013-01-25,19852.389670419
31_82_2013-02-01,21234.846115981
31_82_2013-02-08,22801.7437656685
31_82_2013-02-15,24179.9009596704
31_82_2013-02-22,20131.9447087861
31_82_2013-03-01,21895.9256708845
31_82_2013-03-08,21201.584305463
31_82_2013-03-15,23353.3882924069
31_82_2013-03-22,21641.4700248048
31_82_2013-03-29,21517.8707121441
31_82_2013-04-05,21301.4994977886
31_82_2013-04-12,21771.9425188374
31_82_2013-04-19,21720.5195697939
31_82_2013-04-26,20516.8865459558
31_82_2013-05-03,22092.4100563928
31_82_2013-05-10,22284.32977587
31_82_2013-05-17,23620.2587340227
31_82_2013-05-24,23811.2468582003
31_82_2013-05-31,23076.6051085053
31_82_2013-06-07,23297.3263674735
31_82_2013-06-14,22951.9256970174
31_82_2013-06-21,22429.0189243706
31_82_2013-06-28,21052.568426319
31_82_2013-07-05,20707.4928612816
31_82_2013-07-12,20618.2444266637
31_82_2013-07-19,21538.1027240557
31_82_2013-07-26,20802.3916369667
31_83_2012-11-02,7829.39426141895
31_83_2012-11-09,8870.2796817371
31_83_2012-11-16,8392.61718349285
31_83_2012-11-23,6822.27875485931
31_83_2012-11-30,6671.55216511896
31_83_2012-12-07,7866.92011524425
31_83_2012-12-14,8452.32186528935
31_83_2012-12-21,8665.38562896719
31_83_2012-12-28,7705.17209718684
31_83_2013-01-04,10199.5488415014
31_83_2013-01-11,10743.2745782827
31_83_2013-01-18,9738.30318838437
31_83_2013-01-25,8557.19281777005
31_83_2013-02-01,9639.1065037012
31_83_2013-02-08,10446.3171895236
31_83_2013-02-15,11065.9639956889
31_83_2013-02-22,9885.63859238513
31_83_2013-03-01,9690.8644404663
31_83_2013-03-08,10753.3978528544
31_83_2013-03-15,10743.4293896631
31_83_2013-03-22,9064.79269133329
31_83_2013-03-29,8253.19835181695
31_83_2013-04-05,10747.2004907517
31_83_2013-04-12,10955.7670766326
31_83_2013-04-19,9892.93318047157
31_83_2013-04-26,8538.16979093654
31_83_2013-05-03,8634.88372281051
31_83_2013-05-10,10202.4390828225
31_83_2013-05-17,9415.80388899841
31_83_2013-05-24,8296.4420732209
31_83_2013-05-31,7853.19711580005
31_83_2013-06-07,9874.3017128493
31_83_2013-06-14,10229.6553740012
31_83_2013-06-21,9369.28458687303
31_83_2013-06-28,8326.7114639972
31_83_2013-07-05,9258.45849630006
31_83_2013-07-12,10447.4069302302
31_83_2013-07-19,9402.28173211038
31_83_2013-07-26,8167.8533433562
31_85_2012-11-02,962.184716329226
31_85_2012-11-09,967.939911452833
31_85_2012-11-16,1030.55186323402
31_85_2012-11-23,990.489957325807
31_85_2012-11-30,1259.72918957669
31_85_2012-12-07,1533.80075757538
31_85_2012-12-14,1982.53116066932
31_85_2012-12-21,2474.32866940348
31_85_2012-12-28,1790.60180017947
31_85_2013-01-04,962.380198395903
31_85_2013-01-11,927.72016202504
31_85_2013-01-18,874.437548353672
31_85_2013-01-25,805.604884889778
31_85_2013-02-01,777.892601016397
31_85_2013-02-08,874.045316665738
31_85_2013-02-15,972.224209543123
31_85_2013-02-22,916.269781107534
31_85_2013-03-01,832.092416150939
31_85_2013-03-08,862.315678615865
31_85_2013-03-15,880.056988162044
31_85_2013-03-22,821.926658093054
31_85_2013-03-29,790.27456210422
31_85_2013-04-05,901.345810083143
31_85_2013-04-12,844.280658688865
31_85_2013-04-19,1011.49827027772
31_85_2013-04-26,1038.55153814275
31_85_2013-05-03,1152.3264705409
31_85_2013-05-10,1277.06244213908
31_85_2013-05-17,1230.34658094778
31_85_2013-05-24,1149.68566811713
31_85_2013-05-31,1099.04200359403
31_85_2013-06-07,1035.00284261371
31_85_2013-06-14,1188.643511705
31_85_2013-06-21,1067.49288593791
31_85_2013-06-28,1018.12911775898
31_85_2013-07-05,975.96726882786
31_85_2013-07-12,1120.66276559413
31_85_2013-07-19,1132.92991019401
31_85_2013-07-26,1074.32935926079
31_87_2012-11-02,10363.4092054197
31_87_2012-11-09,9925.96664447456
31_87_2012-11-16,9352.32489341915
31_87_2012-11-23,10940.8677224355
31_87_2012-11-30,10125.7753516124
31_87_2012-12-07,10050.5040780917
31_87_2012-12-14,9964.77821809446
31_87_2012-12-21,13056.2946819615
31_87_2012-12-28,10055.638321438
31_87_2013-01-04,10142.1013701633
31_87_2013-01-11,8973.17613200063
31_87_2013-01-18,8820.93993183021
31_87_2013-01-25,8897.95070295471
31_87_2013-02-01,10305.8072441379
31_87_2013-02-08,10518.0280378677
31_87_2013-02-15,10133.4755371453
31_87_2013-02-22,10037.5861726427
31_87_2013-03-01,10592.0413003054
31_87_2013-03-08,10550.0422351413
31_87_2013-03-15,9711.76495893845
31_87_2013-03-22,9891.28228623412
31_87_2013-03-29,9171.91886353253
31_87_2013-04-05,10335.3955981316
31_87_2013-04-12,9914.46587755889
31_87_2013-04-19,9892.31175190512
31_87_2013-04-26,9432.03425111215
31_87_2013-05-03,9541.94958189076
31_87_2013-05-10,9780.68055264332
31_87_2013-05-17,9813.98872168844
31_87_2013-05-24,9863.19448170861
31_87_2013-05-31,9753.80887884874
31_87_2013-06-07,10585.4257282317
31_87_2013-06-14,10721.479552257
31_87_2013-06-21,10926.4157823354
31_87_2013-06-28,10368.436235896
31_87_2013-07-05,10407.1461096543
31_87_2013-07-12,10167.8059683943
31_87_2013-07-19,10543.8123111179
31_87_2013-07-26,10036.2126173247
31_90_2012-11-02,91521.3052535289
31_90_2012-11-09,97197.1226212769
31_90_2012-11-16,96784.1854524399
31_90_2012-11-23,104966.420520052
31_90_2012-11-30,86206.6025361622
31_90_2012-12-07,93386.4578808144
31_90_2012-12-14,97794.5600441022
31_90_2012-12-21,102479.625327724
31_90_2012-12-28,88834.3665735137
31_90_2013-01-04,94472.6796686911
31_90_2013-01-11,97268.3934806322
31_90_2013-01-18,93872.6755381127
31_90_2013-01-25,85581.2528599879
31_90_2013-02-01,92185.2239049474
31_90_2013-02-08,92996.1490195698
31_90_2013-02-15,92422.4572819913
31_90_2013-02-22,87614.0973661153
31_90_2013-03-01,87411.2375533388
31_90_2013-03-08,90118.5810749456
31_90_2013-03-15,94965.5922074931
31_90_2013-03-22,86378.6873093453
31_90_2013-03-29,82914.080626389
31_90_2013-04-05,92839.1604493262
31_90_2013-04-12,91632.7423310968
31_90_2013-04-19,89005.5176357387
31_90_2013-04-26,83343.9140399638
31_90_2013-05-03,87936.1428059034
31_90_2013-05-10,89838.2353145237
31_90_2013-05-17,88879.716804044
31_90_2013-05-24,83372.9996262249
31_90_2013-05-31,85794.84789549
31_90_2013-06-07,92097.309589972
31_90_2013-06-14,93411.6799579105
31_90_2013-06-21,85996.8512228952
31_90_2013-06-28,84883.7087353679
31_90_2013-07-05,90137.1408503926
31_90_2013-07-12,91441.6837256852
31_90_2013-07-19,89288.1620665701
31_90_2013-07-26,83538.7474218236
31_91_2012-11-02,66119.6407809205
31_91_2012-11-09,72507.0041991027
31_91_2012-11-16,72063.4814626581
31_91_2012-11-23,65947.0128300902
31_91_2012-11-30,59402.4968455679
31_91_2012-12-07,67623.6484761898
31_91_2012-12-14,72837.8206282007
31_91_2012-12-21,70705.399863538
31_91_2012-12-28,57275.0837712183
31_91_2013-01-04,69341.4415174977
31_91_2013-01-11,77046.5999232238
31_91_2013-01-18,72888.4613262685
31_91_2013-01-25,65529.8707802302
31_91_2013-02-01,73311.3195458815
31_91_2013-02-08,77210.9450590912
31_91_2013-02-15,72675.9295974341
31_91_2013-02-22,67172.9950031498
31_91_2013-03-01,67662.420044733
31_91_2013-03-08,73517.4310498854
31_91_2013-03-15,74848.2001023911
31_91_2013-03-22,66620.343799797
31_91_2013-03-29,63453.4937878499
31_91_2013-04-05,72298.3479230099
31_91_2013-04-12,72287.805211583
31_91_2013-04-19,69181.0135086071
31_91_2013-04-26,62250.7367976335
31_91_2013-05-03,67961.6590276921
31_91_2013-05-10,71545.1846365136
31_91_2013-05-17,70128.8628183281
31_91_2013-05-24,63882.0038725585
31_91_2013-05-31,64727.7740876484
31_91_2013-06-07,74743.5643237894
31_91_2013-06-14,75285.7963805779
31_91_2013-06-21,66970.6435481119
31_91_2013-06-28,65210.6875184552
31_91_2013-07-05,70767.6687026458
31_91_2013-07-12,75511.9028755895
31_91_2013-07-19,70646.3566885316
31_91_2013-07-26,63909.0223096922
31_92_2012-11-02,142446.809622421
31_92_2012-11-09,152152.193219159
31_92_2012-11-16,159867.607322212
31_92_2012-11-23,182560.632862745
31_92_2012-11-30,125692.066531987
31_92_2012-12-07,143634.607789551
31_92_2012-12-14,157618.515626574
31_92_2012-12-21,171486.389030699
31_92_2012-12-28,136664.682003246
31_92_2013-01-04,145772.519859107
31_92_2013-01-11,156187.676199579
31_92_2013-01-18,143435.107090932
31_92_2013-01-25,130354.664599737
31_92_2013-02-01,144569.671000857
31_92_2013-02-08,150163.809979183
31_92_2013-02-15,144949.851830303
31_92_2013-02-22,134266.92843748
31_92_2013-03-01,136359.041833125
31_92_2013-03-08,142763.220720829
31_92_2013-03-15,144772.037839822
31_92_2013-03-22,130507.69219979
31_92_2013-03-29,123945.608562128
31_92_2013-04-05,141693.928995419
31_92_2013-04-12,140825.356211559
31_92_2013-04-19,139528.383235355
31_92_2013-04-26,121571.020494476
31_92_2013-05-03,133272.09755437
31_92_2013-05-10,136181.568335966
31_92_2013-05-17,134826.702447925
31_92_2013-05-24,124060.733709989
31_92_2013-05-31,126573.148132465
31_92_2013-06-07,138545.44471812
31_92_2013-06-14,142471.882470216
31_92_2013-06-21,128268.517760799
31_92_2013-06-28,124365.201191057
31_92_2013-07-05,138359.267908352
31_92_2013-07-12,143046.485798267
31_92_2013-07-19,134257.973472822
31_92_2013-07-26,124290.894364523
31_93_2012-11-02,62010.5063005179
31_93_2012-11-09,70401.7418229847
31_93_2012-11-16,73657.3394539036
31_93_2012-11-23,82254.8459966676
31_93_2012-11-30,52836.014871979
31_93_2012-12-07,63248.7039268152
31_93_2012-12-14,68863.9268252286
31_93_2012-12-21,74504.4710762737
31_93_2012-12-28,62646.6013457652
31_93_2013-01-04,68507.0798039434
31_93_2013-01-11,72538.1459745104
31_93_2013-01-18,66763.1584177174
31_93_2013-01-25,58894.0769473353
31_93_2013-02-01,70134.0668547199
31_93_2013-02-08,71014.4329866413
31_93_2013-02-15,67773.3702490128
31_93_2013-02-22,62089.3882278099
31_93_2013-03-01,62002.5907447078
31_93_2013-03-08,66877.5240401987
31_93_2013-03-15,67439.7417830989
31_93_2013-03-22,61386.2987241709
31_93_2013-03-29,58522.3433679507
31_93_2013-04-05,69153.1760287379
31_93_2013-04-12,69587.1913151894
31_93_2013-04-19,65529.2039765006
31_93_2013-04-26,59837.1448268402
31_93_2013-05-03,64659.5121863287
31_93_2013-05-10,69896.7153594914
31_93_2013-05-17,67652.5424002359
31_93_2013-05-24,64122.3672727036
31_93_2013-05-31,69522.9974077257
31_93_2013-06-07,71337.195505646
31_93_2013-06-14,72152.6407307421
31_93_2013-06-21,64336.0039798346
31_93_2013-06-28,62409.5689712424
31_93_2013-07-05,78046.5595640174
31_93_2013-07-12,72017.4990717519
31_93_2013-07-19,65880.2309819419
31_93_2013-07-26,59178.9384861239
31_94_2012-11-02,61683.9066975515
31_94_2012-11-09,62864.6341303369
31_94_2012-11-16,61503.4489906472
31_94_2012-11-23,72600.2986826014
31_94_2012-11-30,54607.7546204553
31_94_2012-12-07,57856.1670928422
31_94_2012-12-14,60219.8906466991
31_94_2012-12-21,64564.8356593726
31_94_2012-12-28,56882.9552382521
31_94_2013-01-04,67697.4073581951
31_94_2013-01-11,69081.9465188149
31_94_2013-01-18,67353.3568798335
31_94_2013-01-25,63106.1533987512
31_94_2013-02-01,67617.8575891397
31_94_2013-02-08,67363.2479599546
31_94_2013-02-15,80198.3876904396
31_94_2013-02-22,64397.966176736
31_94_2013-03-01,66026.8728214413
31_94_2013-03-08,68073.1347485302
31_94_2013-03-15,70479.7576879018
31_94_2013-03-22,66070.2617563392
31_94_2013-03-29,65402.2507798981
31_94_2013-04-05,73347.6450747193
31_94_2013-04-12,73451.1650417542
31_94_2013-04-19,72754.684772116
31_94_2013-04-26,70095.3511713597
31_94_2013-05-03,72245.7662756014
31_94_2013-05-10,80724.4803795051
31_94_2013-05-17,81346.6334786904
31_94_2013-05-24,73307.9462094652
31_94_2013-05-31,75959.6845783633
31_94_2013-06-07,75852.7892968289
31_94_2013-06-14,75821.3553122799
31_94_2013-06-21,72883.7952649208
31_94_2013-06-28,73372.9465132093
31_94_2013-07-05,79211.592701347
31_94_2013-07-12,77237.165285151
31_94_2013-07-19,77517.8819975848
31_94_2013-07-26,74558.3045419305
31_95_2012-11-02,98104.6610073417
31_95_2012-11-09,103264.457485855
31_95_2012-11-16,101529.90129822
31_95_2012-11-23,100978.703759019
31_95_2012-11-30,90713.7917444411
31_95_2012-12-07,99530.0231442784
31_95_2012-12-14,104369.252055079
31_95_2012-12-21,110256.217225902
31_95_2012-12-28,95099.5410357289
31_95_2013-01-04,102975.265429633
31_95_2013-01-11,106673.839357747
31_95_2013-01-18,105052.746800525
31_95_2013-01-25,95492.5448874278
31_95_2013-02-01,106137.767932104
31_95_2013-02-08,110284.264190097
31_95_2013-02-15,105816.374049027
31_95_2013-02-22,103333.27651638
31_95_2013-03-01,103507.195830375
31_95_2013-03-08,108337.310883879
31_95_2013-03-15,112441.694846721
31_95_2013-03-22,103930.360445949
31_95_2013-03-29,100899.802227312
31_95_2013-04-05,115161.919996064
31_95_2013-04-12,111155.258881684
31_95_2013-04-19,109439.166838695
31_95_2013-04-26,102384.190554839
31_95_2013-05-03,110731.450963954
31_95_2013-05-10,112114.868385323
31_95_2013-05-17,109197.633139913
31_95_2013-05-24,110752.628377348
31_95_2013-05-31,111752.168072469
31_95_2013-06-07,119845.051438585
31_95_2013-06-14,120934.63004319
31_95_2013-06-21,110061.964738287
31_95_2013-06-28,112971.052326099
31_95_2013-07-05,118707.949455546
31_95_2013-07-12,113916.552636904
31_95_2013-07-19,110388.60934461
31_95_2013-07-26,106048.710155901
31_96_2012-11-02,28541.3083440188
31_96_2012-11-09,26752.1820527787
31_96_2012-11-16,27181.2765611338
31_96_2012-11-23,42232.3032536173
31_96_2012-11-30,25729.4801193936
31_96_2012-12-07,27240.328277551
31_96_2012-12-14,30283.6079172946
31_96_2012-12-21,39003.4931035931
31_96_2012-12-28,35224.3767013091
31_96_2013-01-04,35039.0269228817
31_96_2013-01-11,26739.2740273812
31_96_2013-01-18,26140.210853379
31_96_2013-01-25,25875.3101264768
31_96_2013-02-01,30634.0087610124
31_96_2013-02-08,32327.6542085148
31_96_2013-02-15,28142.8872831926
31_96_2013-02-22,25909.3653682195
31_96_2013-03-01,27167.7883038987
31_96_2013-03-08,26950.222323789
31_96_2013-03-15,28535.9138685325
31_96_2013-03-22,27198.5620168712
31_96_2013-03-29,26475.6767823253
31_96_2013-04-05,28455.8580615847
31_96_2013-04-12,29579.0884398524
31_96_2013-04-19,29568.019376627
31_96_2013-04-26,28614.3716392303
31_96_2013-05-03,28399.244201547
31_96_2013-05-10,28559.0373996156
31_96_2013-05-17,29744.3971994355
31_96_2013-05-24,31975.1966541967
31_96_2013-05-31,38349.7068975598
31_96_2013-06-07,31602.5631468401
31_96_2013-06-14,32184.512158116
31_96_2013-06-21,32263.2017985931
31_96_2013-06-28,33930.9055255465
31_96_2013-07-05,40953.7116050688
31_96_2013-07-12,30907.2422430092
31_96_2013-07-19,31489.3113382504
31_96_2013-07-26,30285.5224593255
31_97_2012-11-02,29731.8632167574
31_97_2012-11-09,33112.5605442081
31_97_2012-11-16,30650.3977251204
31_97_2012-11-23,25974.4594724219
31_97_2012-11-30,26349.3925828698
31_97_2012-12-07,30322.6394604368
31_97_2012-12-14,32057.3433296918
31_97_2012-12-21,32175.2655836405
31_97_2012-12-28,26816.6284781238
31_97_2013-01-04,33161.2709750629
31_97_2013-01-11,34519.9928315754
31_97_2013-01-18,31196.0868858779
31_97_2013-01-25,27450.2834398255
31_97_2013-02-01,32880.2370866877
31_97_2013-02-08,34079.9419816849
31_97_2013-02-15,31472.1734870754
31_97_2013-02-22,29457.397650231
31_97_2013-03-01,29553.8404006769
31_97_2013-03-08,32045.8097454246
31_97_2013-03-15,33240.4576573943
31_97_2013-03-22,28936.1259518836
31_97_2013-03-29,28460.6579697051
31_97_2013-04-05,32501.656895326
31_97_2013-04-12,31913.709079566
31_97_2013-04-19,30388.4285466854
31_97_2013-04-26,28101.0636806369
31_97_2013-05-03,30398.3421367514
31_97_2013-05-10,32580.9513775206
31_97_2013-05-17,30639.8725861411
31_97_2013-05-24,28727.2407060447
31_97_2013-05-31,30446.520164108
31_97_2013-06-07,33871.2878355514
31_97_2013-06-14,33651.8453982024
31_97_2013-06-21,29531.3156075061
31_97_2013-06-28,29015.8639473463
31_97_2013-07-05,33484.7995619538
31_97_2013-07-12,33302.0630164722
31_97_2013-07-19,30990.0116227904
31_97_2013-07-26,29020.1947298513
31_98_2012-11-02,9909.29120293016
31_98_2012-11-09,9861.17541279622
31_98_2012-11-16,12478.6027127051
31_98_2012-11-23,19616.6598539371
31_98_2012-11-30,9674.64301794606
31_98_2012-12-07,11727.7182742975
31_98_2012-12-14,15892.5276833466
31_98_2012-12-21,16653.5413958742
31_98_2012-12-28,11782.6858961698
31_98_2013-01-04,9558.01061952153
31_98_2013-01-11,9643.879093418
31_98_2013-01-18,9694.15585865519
31_98_2013-01-25,9281.23351845271
31_98_2013-02-01,10371.2065719045
31_98_2013-02-08,12923.9017300097
31_98_2013-02-15,14418.1604601734
31_98_2013-02-22,9696.43010948551
31_98_2013-03-01,9861.96993727662
31_98_2013-03-08,10540.900908273
31_98_2013-03-15,10919.9622963081
31_98_2013-03-22,9736.01293653111
31_98_2013-03-29,9709.4947941368
31_98_2013-04-05,10939.926170665
31_98_2013-04-12,10902.2886846961
31_98_2013-04-19,10358.5737570338
31_98_2013-04-26,9676.39643118587
31_98_2013-05-03,9624.49643979298
31_98_2013-05-10,11167.3056160879
31_98_2013-05-17,11026.3594442525
31_98_2013-05-24,9644.17952657821
31_98_2013-05-31,10419.5867744657
31_98_2013-06-07,9307.85719660115
31_98_2013-06-14,9226.36906867498
31_98_2013-06-21,9222.09377491554
31_98_2013-06-28,8881.37471566514
31_98_2013-07-05,10395.1829973276
31_98_2013-07-12,9161.05634767659
31_98_2013-07-19,8974.49834723637
31_98_2013-07-26,8253.56929887521
31_99_2012-11-02,61.711222910437
31_99_2012-11-23,903.278376715641
31_99_2012-12-07,222.800863145812
31_99_2012-12-14,1158.80037209568
31_99_2012-12-21,3411.0950103171
31_99_2012-12-28,1802.61084508909
31_99_2013-01-04,37.5137202347214
31_99_2013-02-01,159.779132599053
31_99_2013-02-08,986.747994548369
31_99_2013-02-15,606.847254338285
31_99_2013-03-29,46.7323028190015
31_99_2013-04-05,77.9171471455792
31_99_2013-04-12,60.0712810632907
31_99_2013-04-19,75.2424121573593
31_99_2013-05-03,598.040297054624
31_99_2013-05-10,96.2872540559913
31_99_2013-05-17,42.5360445247243
31_99_2013-05-24,41.999983115847
31_99_2013-05-31,38.6204044975424
31_99_2013-06-07,60.6639102209725
31_99_2013-06-14,223.969060836822
31_99_2013-07-05,29.3594578147803
31_99_2013-07-19,25.2194902072765
31_99_2013-07-26,40.3479634598291
32_1_2012-11-02,51065.5609633858
32_1_2012-11-09,19019.3785251625
32_1_2012-11-16,19545.2730250715
32_1_2012-11-23,20738.9837808744
32_1_2012-11-30,25680.1349597263
32_1_2012-12-07,30824.2032729202
32_1_2012-12-14,40514.7797743212
32_1_2012-12-21,49933.0353330942
32_1_2012-12-28,33232.6156449212
32_1_2013-01-04,15830.6529253505
32_1_2013-01-11,17072.3893956359
32_1_2013-01-18,18563.2555707503
32_1_2013-01-25,19102.5162839057
32_1_2013-02-01,22704.1013910338
32_1_2013-02-08,31073.4892569801
32_1_2013-02-15,42732.1554727118
32_1_2013-02-22,18543.8661883571
32_1_2013-03-01,20569.8398808234
32_1_2013-03-08,20567.8269029304
32_1_2013-03-15,21591.4425549167
32_1_2013-03-22,22654.1079775
32_1_2013-03-29,25609.1478125065
32_1_2013-04-05,42523.2853714012
32_1_2013-04-12,33024.0692196114
32_1_2013-04-19,30926.5784888188
32_1_2013-04-26,24351.3478722224
32_1_2013-05-03,17694.1031485965
32_1_2013-05-10,18392.2439709235
32_1_2013-05-17,18281.7810604982
32_1_2013-05-24,18645.7834439248
32_1_2013-05-31,18243.6445443265
32_1_2013-06-07,18446.3925241846
32_1_2013-06-14,18677.3649121274
32_1_2013-06-21,18617.3165914221
32_1_2013-06-28,18531.0347403269
32_1_2013-07-05,19272.0327788788
32_1_2013-07-12,18741.7533743964
32_1_2013-07-19,19022.0416818466
32_1_2013-07-26,18159.6863337547
32_2_2012-11-02,51265.5859136829
32_2_2012-11-09,53519.5487994025
32_2_2012-11-16,52286.2052717333
32_2_2012-11-23,53110.1933730336
32_2_2012-11-30,50008.1245375697
32_2_2012-12-07,51724.8094927275
32_2_2012-12-14,57202.6211293193
32_2_2012-12-21,68437.4023769634
32_2_2012-12-28,56420.8365571042
32_2_2013-01-04,51646.517645236
32_2_2013-01-11,50563.3046479145
32_2_2013-01-18,50810.2059475764
32_2_2013-01-25,46217.93988875
32_2_2013-02-01,49061.2098967813
32_2_2013-02-08,50921.3138756092
32_2_2013-02-15,52539.2607207402
32_2_2013-02-22,54206.0327882728
32_2_2013-03-01,53053.9687046381
32_2_2013-03-08,52421.5901470715
32_2_2013-03-15,52677.5822569189
32_2_2013-03-22,51788.6170383487
32_2_2013-03-29,50262.8699134507
32_2_2013-04-05,53748.085052288
32_2_2013-04-12,51581.7243838911
32_2_2013-04-19,54374.3306703254
32_2_2013-04-26,50801.3332878651
32_2_2013-05-03,53244.177924914
32_2_2013-05-10,50968.3195516065
32_2_2013-05-17,52942.8576695739
32_2_2013-05-24,54429.4192242399
32_2_2013-05-31,53848.1848589588
32_2_2013-06-07,53942.3718754424
32_2_2013-06-14,54549.189617266
32_2_2013-06-21,53445.8489397422
32_2_2013-06-28,54788.8838423347
32_2_2013-07-05,53895.5406392176
32_2_2013-07-12,53942.1167608264
32_2_2013-07-19,54672.5440233559
32_2_2013-07-26,52842.4317899853
32_3_2012-11-02,10676.7382166236
32_3_2012-11-09,10626.8061530886
32_3_2012-11-16,10966.9250395961
32_3_2012-11-23,12392.6392156461
32_3_2012-11-30,13229.068409876
32_3_2012-12-07,14702.4119333783
32_3_2012-12-14,17573.9637833662
32_3_2012-12-21,21284.809055649
32_3_2012-12-28,15030.905306237
32_3_2013-01-04,18756.4812743965
32_3_2013-01-11,16580.5819604715
32_3_2013-01-18,17112.0348768156
32_3_2013-01-25,13013.8922564056
32_3_2013-02-01,13142.771864385
32_3_2013-02-08,12567.4646279045
32_3_2013-02-15,12777.6559160915
32_3_2013-02-22,11667.043235477
32_3_2013-03-01,11918.5836423997
32_3_2013-03-08,11761.9663211806
32_3_2013-03-15,10647.906584596
32_3_2013-03-22,10248.7039976928
32_3_2013-03-29,10700.0920982313
32_3_2013-04-05,11430.8475310044
32_3_2013-04-12,10895.1429086094
32_3_2013-04-19,12503.8011389942
32_3_2013-04-26,10388.8313565231
32_3_2013-05-03,10980.2179589718
32_3_2013-05-10,10221.4559512999
32_3_2013-05-17,10531.3419052765
32_3_2013-05-24,10712.5829002128
32_3_2013-05-31,10128.3703559592
32_3_2013-06-07,10098.2627976017
32_3_2013-06-14,10198.2925797543
32_3_2013-06-21,9824.81926505116
32_3_2013-06-28,10025.2858002572
32_3_2013-07-05,11253.2743897631
32_3_2013-07-12,17700.7216080059
32_3_2013-07-19,23020.8425648055
32_3_2013-07-26,26561.4566991702
32_4_2012-11-02,29387.0719269557
32_4_2012-11-09,30351.1294137369
32_4_2012-11-16,30056.7835194643
32_4_2012-11-23,32454.1880151963
32_4_2012-11-30,27817.295605722
32_4_2012-12-07,28998.1708741549
32_4_2012-12-14,29949.3151252755
32_4_2012-12-21,34152.4514107294
32_4_2012-12-28,26816.1159143805
32_4_2013-01-04,31057.6361491215
32_4_2013-01-11,28554.817320372
32_4_2013-01-18,28473.1135594022
32_4_2013-01-25,26776.4515225217
32_4_2013-02-01,28139.6344817217
32_4_2013-02-08,28050.8641157639
32_4_2013-02-15,28120.3353808106
32_4_2013-02-22,28492.2909383037
32_4_2013-03-01,28717.2318140529
32_4_2013-03-08,26824.0610226211
32_4_2013-03-15,27127.3304953052
32_4_2013-03-22,27074.7083628223
32_4_2013-03-29,26573.3675601143
32_4_2013-04-05,29039.5636186599
32_4_2013-04-12,26803.9570242228
32_4_2013-04-19,27823.4544314031
32_4_2013-04-26,26266.4893146306
32_4_2013-05-03,28059.1466311263
32_4_2013-05-10,26697.0007356929
32_4_2013-05-17,28155.733003686
32_4_2013-05-24,29033.0003167891
32_4_2013-05-31,29131.6881048751
32_4_2013-06-07,28912.1828405268
32_4_2013-06-14,28404.1096481938
32_4_2013-06-21,27490.8639411554
32_4_2013-06-28,28558.9243970538
32_4_2013-07-05,29000.9075897311
32_4_2013-07-12,28465.8488311094
32_4_2013-07-19,29587.347460727
32_4_2013-07-26,28743.4948185213
32_5_2012-11-02,21851.8999748232
32_5_2012-11-09,29014.6976751431
32_5_2012-11-16,22696.9079151964
32_5_2012-11-23,84912.0794737251
32_5_2012-11-30,22700.3431577201
32_5_2012-12-07,30757.4901808824
32_5_2012-12-14,45754.2320071939
32_5_2012-12-21,66636.0577216966
32_5_2012-12-28,46082.7619542719
32_5_2013-01-04,17976.7243161001
32_5_2013-01-11,14706.9683250659
32_5_2013-01-18,15454.2102166319
32_5_2013-01-25,15245.1122638435
32_5_2013-02-01,16577.4046746035
32_5_2013-02-08,17877.4552059685
32_5_2013-02-15,24948.7981528869
32_5_2013-02-22,21129.8534622524
32_5_2013-03-01,21757.6233785446
32_5_2013-03-08,20438.0917136738
32_5_2013-03-15,18574.0620050131
32_5_2013-03-22,16922.9868618608
32_5_2013-03-29,19807.4832367543
32_5_2013-04-05,21615.7665435842
32_5_2013-04-12,18364.5502257398
32_5_2013-04-19,17928.7530504201
32_5_2013-04-26,14750.967064164
32_5_2013-05-03,13566.578530256
32_5_2013-05-10,13390.3654699542
32_5_2013-05-17,14204.5565020665
32_5_2013-05-24,14946.7241016141
32_5_2013-05-31,13369.7444346444
32_5_2013-06-07,17301.0006179763
32_5_2013-06-14,19348.4550725503
32_5_2013-06-21,15994.4469375859
32_5_2013-06-28,16148.7593192451
32_5_2013-07-05,13832.8332292267
